7.344399756312263,92.17289521278649,0.7629802748879677
8.398802170080678,84.98873567174314,1.959824479131022
7.106214327900104,81.78616950747463,5.348055040621897
7.079378344789983,77.48236907496516,6.96476477384597
4.436835806503195,72.8449967269478,9.367820377589162
3.065975755368973,67.51448423490729,11.99971137427755
-0.7860429106218281,64.08658535156322,12.7321690495315
-2.933190219636502,60.13995260559366,16.33258544791638
-7.386442062103344,56.318661134221,16.32276396445342
-10.60116852962407,53.91572791584748,20.4033600752077
-15.32581869503093,51.28288128937241,21.87115785824982
-17.49823051430425,49.28719861967903,23.02039037381616
-22.0213472203054,48.37605329041662,29.0091115759087
-27.36559358362949,46.51505600348733,29.764587862118
-32.74860295943505,44.99875608688082,32.79919351769877
-33.97295833669165,43.10116421177757,33.83673838501014
-40.57083873538486,46.18161725060739,36.88477381561641
-43.847592742748,44.82529088179341,39.79456519528691
-49.91922199270675,45.24449893772287,42.71315161066028
-53.79421692085749,47.58871094459035,44.53213791805657
-57.35018775829664,48.76948418741271,46.42887267061869
-61.75260244188157,51.0169696753571,49.60957966138532
-65.90005402597822,55.27546817129301,49.23803302014769
-69.47303820856762,57.36849883630358,52.88680870892331
-72.80021572372731,60.76873427251908,54.86517730739134
-75.20627806504454,63.17223808827618,56.37732310138412
-79.62540352622582,67.65319913527931,61.07334263826891
-80.24134523172187,71.22436850430083,62.62940644353093
-80.70747442269982,75.75816451096439,64.09428669886042
-82.67390683515195,79.85776734118041,67.13490468621099
-82.9890516210646,82.56272894742311,69.40641649988771
-82.23285098828251,88.88240746732421,71.99608341679942
-81.84188808685523,91.8219105080294,74.32640919918435
-82.05560877973441,98.75530901529774,77.31772785084954
-80.83035422243283,102.0458670628619,78.35336677242911
-80.08891716924086,104.9755585426713,81.35712153103262
-77.27114299701154,109.1623086775658,83.46856777122089
-75.03833556226304,113.6907826381327,86.10864121356975
-73.81900507782458,116.3185944248815,89.31395669760927
-69.91406574097361,120.3515567358347,89.65197431320186
-68.14356648238986,123.3251934513064,94.22401829977508
-64.97857126822299,124.725262194785,94.784303870977
-60.7045243387697,127.9211179785843,97.7685652483564
-57.1838777103242,128.4904265217699,100.2045907995191
-50.72017412966175,130.6078235717315,104.1011421800326
-49.19383321799045,131.5016949545033,103.4851311015988
-44.0358208230842,132.0060961540781,106.5435652248177
-43.36866398935105,132.087424891835,109.1226857136463
-35.00252239443967,132.5679777346954,110.8703264182612
-31.38188438299738,131.1199692827343,113.65910156972
-27.3373490566553,131.1082836583866,116.7324460206722
-24.96322344730344,129.9686825996111,117.0496559679049
-20.29223871948525,126.9009576433883,120.3219116260211
-16.87270496714507,123.6616442446585,121.7532669346602
-14.67690140479944,122.5344113154184,124.8955933768371
-10.67332037666851,117.3569124156191,126.085448553728
-8.972350183811399,116.0943370942357,129.6469559533469
-5.551290145539506,110.7250651208941,131.6158789724009
-5.127154606657385,109.2455650541181,134.8366519067358
-1.839897554139023,104.6306565822588,137.2458394552896
-1.129923132875441,101.964732276727,138.2910008857819
0.02266611168609245,96.72325474383167,141.7453189977268
-1.178333759186704,93.85858876249358,143.1497750804876
-0.1914194164578099,90.30035164683427,145.9313887902518
-0.9117468072822792,85.82257046558868,148.3771354052611
-1.844561141362336,81.9177489361815,151.5590926972791
-2.887448005484853,79.27215605965401,153.8538162187994
-4.501614579251115,74.1428274775875,155.9121774374951
-5.122884224910566,71.45224340800074,158.9386222786839
-9.161970296384135,69.19919440343139,161.6569172759143
-10.22961000292562,66.31066435279384,163.4044219699447
-13.80066056057352,64.06684098934652,164.0928093219026
-16.01143550939632,59.25154050192226,165.8731153108656
-18.93997152687747,58.19900625797216,168.6760361679385
-22.31124879408154,56.04530226661596,171.3496574511581
-26.48741533651163,54.86145091620433,172.8254626842913
-30.28941232936731,54.75791781374107,177.7205853616815
-35.04258643891113,53.50193711923941,179.2502060341078
-37.85091027179784,53.10332447684635,181.0267539331281
-41.75617231161661,52.82355681674843,181.9539583124592
-45.04949642200666,52.91239224242249,185.657000477673
-50.17819986356171,55.69590689070197,188.5106760038748
-51.18969544761059,53.57167691068891,189.8941737608604
-57.70562736234948,57.8767124111686,191.1192891997397
-58.32893281252799,59.66469692484844,194.4031664021873
-62.29865585031861,62.88321453392809,197.417817128566
-64.04992086663964,65.60324735419505,198.9543711684361
-67.04799771948827,65.28818273529541,201.176030823098
-68.17221067249288,68.37157173073655,204.7164280952868
-69.9623737104082,73.0503993958407,205.3928126066315
-71.61783492254573,75.75224842529565,208.210714635074
-71.94483436076079,79.39704456030834,212.2100938570622
-74.91279708321936,82.13397678711716,214.2847503974118
-74.99484877567751,85.66796141078829,216.1234963608815
-73.29149206199125,88.68765760435012,217.3484579614535
-73.68807778714518,95.79065075189692,221.7536978554095
-75.3096293111097,96.78702605082985,223.9789842403536
-71.8810273462641,100.0182545455965,224.3857678981267
-72.23893614380694,104.0726909631495,226.1762243137573
-70.48529323248297,106.8557228052046,231.0898631976199
-68.8922091426648,110.1665961223477,232.9459621390573
-66.59425876909471,112.063858962034,234.3513994679721
-63.79403683482933,113.6992641473683,237.7055119544351
-61.46379482763636,116.0188015892465,238.9043679430065
-59.56224598108654,116.8330687195534,241.2278950001571
-55.89499406326203,120.1674102599953,243.2951991159617
-53.83810147455088,121.0330832327654,246.308300827512
-50.99186992281582,122.2314363123771,249.1275669827983
-47.96465285489133,121.9903172748832,250.8142236830911
-44.37461131030245,123.5757827476887,253.182381847547
-39.66745172118983,123.2448800275493,255.2183639725661
-35.75077350651755,122.6191769291676,258.8986294844212
-33.0013312421282,121.6241036272683,258.9511993263412
-30.05826051337935,123.0124772592735,262.8357988661587
-25.97847877936788,119.9732112884011,266.2144162540936
-23.94154444818226,118.4371838464779,267.4127481330146
-22.37025694403961,117.2604336818178,269.0322745137174
-19.71277697528818,113.8204734592385,271.7611808103898
-17.82498008249963,113.0566196151777,273.2844391821101
-14.78824252390283,110.0821077031227,275.4000233022623
-13.23035536028132,106.6851120661785,277.642956156657
-10.94320783765349,103.9903120975391,281.3624705823009
-10.80776543045514,101.9263803844251,283.8949591414913
-11.44635795749658,98.70597942961825,284.6259528351785
-9.460495349590609,95.03571547802652,287.2123233819771
-6.883541461044578,92.60041536125013,290.1818216770489
-7.772188223288044,88.7896704652082,293.0942097877035
-8.77902056457766,87.26070435311532,294.9885250474365
-10.5735552022218,84.09062181347566,296.5437080207738
-10.1877535777418,80.50784130730972,299.4268823077953
-12.92030645501012,76.09760849200003,302.2151255937557
-13.76236894067714,76.18457532436933,302.9565381569483
-14.53157471226154,72.83521452403453,306.8603019728476
-18.79153652427603,71.31810741826087,308.7232645258865
-19.18353190966817,70.02098489448406,310.8777300687383
-22.47439414248365,65.87282350206738,313.5773057841251
-24.26368657453089,65.0722482160372,314.8373805832064
-27.38267364103626,63.7369140033882,318.2064043968224
-30.18574065405842,63.64258959009358,320.8834004215653
-33.24338448010502,61.49027942437024,321.081411948731
-35.33382920436526,61.2587282623124,324.6607089291749
-38.68551321178707,62.61654159728459,326.6131109956941
-41.25148118812586,61.47787742698405,330.8758179964211
-43.85005567452793,63.87881015444594,332.3943439061286
-45.85504427745354,62.88548619415825,334.4997085683655
-49.74557702601955,65.77777548460189,336.7993234008185
-52.8185198215613,65.53522024689998,338.3147114629161
-55.354348860571,66.93525982141945,340.8474709433196
-57.74971502822572,69.55558391292409,342.1707446670823
-58.52096806474781,70.65581422812977,345.7428420272174
-59.21098498371838,73.02409439661226,348.1646797918677
-62.23635551706481,74.86759876801963,350.057650340643
-63.09079659727659,78.48056230140617,352.7457430640988
-63.74821372032391,80.93761011733631,354.8539164449169
-65.1579272929791,82.85815478234797,356.6882301909389
-63.74974097013225,84.39279882307186,358.4091541048243
-65.29665840232769,88.34479332726043,361.5845982970585
-65.81812819319319,92.07188230739382,365.1423236131987
-65.95529204179762,92.24550036824199,368.3620378852149
-63.90446947874985,95.38778178471041,369.6876994034486
-65.44068774507841,99.00269736617207,371.6642636494005
-63.79283872975686,100.5675871798779,373.4310771295009
-63.63086486892442,102.5902898818135,375.6024269868967
-60.98651528245886,105.4317787423376,376.7649368857886
-59.37711129106375,106.8532083850412,378.8865715977668
-57.33350135154666,107.5777931427092,382.7517949989183
-55.43786394033064,110.0590477206221,386.5838664818374
-53.55672983001895,110.0938111356459,388.6396798976998
-51.42493340055049,113.6637683345685,390.1547422907581
-49.1664990539882,112.6973293302363,393.1516307893274
-47.40149944529656,113.8426373704108,393.6912333261801
-43.99686331045119,113.6323433318674,395.903313371626
-41.04151827335183,116.3617517174807,398.4372244145467
-39.81986960392537,113.5936865430455,401.2453414553233
-36.27946930939527,114.7335871312691,403.6189797895306
-34.46638124174412,113.8331453768626,406.3913787972483
-33.17840522928697,113.3836934050547,408.1686254446774
-29.74142749586014,110.6644827277961,410.6918893036108
-29.21874503231158,109.1250893298034,411.3536084221246
-26.35113623933749,109.3400951271775,416.3799357509108
-24.97473427926716,107.6336985124487,417.230575018355
-22.66671345262961,106.3105647780802,419.2717110431651
-21.55401940881238,105.5120597097522,420.8306632950132
-19.24070490703284,101.8665710185459,424.4758694987548
-18.79932404892047,101.5613879205162,426.9784701036126
-17.86145340368085,96.26939498335166,429.7642886963403
-18.26972308471745,94.2177349887682,431.2480889637739
-18.18758384459369,94.07030618884974,434.282641140214
-17.74973517360554,90.39488715082432,435.5551933899512
-17.61990279259457,88.9380953408071,438.6082093746188
-17.37085178363169,86.20179178106694,441.8119092872834
-17.54890809443875,85.39178642113264,442.8334668257103
-18.70239261174272,82.39139258910595,445.4832390858442
-20.30932022099027,79.76738431157369,448.5291000288346
-22.28096310153536,79.15123541110145,451.0640007779836
-22.22613659280147,77.84035738972047,452.8805181125134
-23.40142942009168,75.1825717111016,454.9684418090043
-24.98151292632831,74.91065549915372,456.3011291584511
